Time,Price,Mode,Side,Decision,Reason,Ind_ADX_1H,Ind_Stoch_1H,Ind_Trend_4H,Ind_EMA5m_Diff
2025-11-19 08:57:00,174.82,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.6,8.0,BAJISTA,0.3406
2025-11-19 08:58:00,174.81,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.6,8.0,BAJISTA,0.3406
2025-11-19 08:59:00,174.76,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.6,8.0,BAJISTA,0.3406
2025-11-19 09:00:00,174.65,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.1413
2025-11-19 09:01:00,174.45,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.1413
2025-11-19 09:02:00,173.97,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.1413
2025-11-19 09:03:00,174.07,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.1413
2025-11-19 09:04:00,173.95,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.1413
2025-11-19 09:05:00,173.95,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0162
2025-11-19 09:06:00,173.76,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0162
2025-11-19 09:07:00,173.92,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0162
2025-11-19 09:08:00,173.99,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0162
2025-11-19 09:09:00,174.04,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0162
2025-11-19 09:10:00,174.1,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,-0.0119
2025-11-19 09:11:00,174.05,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,-0.0119
2025-11-19 09:12:00,174.32,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,-0.0119
2025-11-19 09:13:00,174.28,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,-0.0119
2025-11-19 09:14:00,174.38,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,-0.0119
2025-11-19 09:15:00,174.3,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0017
2025-11-19 09:16:00,174.4,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0017
2025-11-19 09:17:00,174.43,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0017
2025-11-19 09:18:00,174.29,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0017
2025-11-19 09:19:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0017
2025-11-19 09:20:00,174.62,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0112
2025-11-19 09:21:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0112
2025-11-19 09:22:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0112
2025-11-19 09:23:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0112
2025-11-19 09:24:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0112
2025-11-19 09:25:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0175
2025-11-19 09:26:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0175
2025-11-19 09:27:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0175
2025-11-19 09:28:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0175
2025-11-19 09:29:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0175
2025-11-19 09:30:00,174.63,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0215
2025-11-19 09:31:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0215
2025-11-19 09:32:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0215
2025-11-19 09:33:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0215
2025-11-19 09:34:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0215
2025-11-19 09:35:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0239
2025-11-19 09:36:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0239
2025-11-19 09:37:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0239
2025-11-19 09:38:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0239
2025-11-19 09:39:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0239
2025-11-19 09:40:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0528
2025-11-19 09:41:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0528
2025-11-19 09:42:00,174.64,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0528
2025-11-19 09:43:00,174.7,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0528
2025-11-19 09:44:00,174.73,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0528
2025-11-19 09:45:00,174.59,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0735
2025-11-19 09:46:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0735
2025-11-19 09:47:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0735
2025-11-19 09:48:00,174.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0735
2025-11-19 09:49:00,174.74,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.0735
2025-11-19 09:50:00,174.78,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.1314
2025-11-19 09:51:00,174.81,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.1314
2025-11-19 09:52:00,174.88,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.1314
2025-11-19 09:53:00,175.0,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.1314
2025-11-19 09:54:00,175.0,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.1314
2025-11-19 09:55:00,175.0,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.2451
2025-11-19 09:56:00,175.41,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.2451
2025-11-19 09:57:00,175.37,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.2451
2025-11-19 09:58:00,175.42,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.2451
2025-11-19 09:59:00,175.44,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,50.7,16.4,BAJISTA,0.2451
2025-11-19 10:00:00,175.49,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.3451
2025-11-19 10:01:00,175.47,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.3451
2025-11-19 10:02:00,175.55,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.3451
2025-11-19 10:03:00,175.48,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.3451
2025-11-19 10:04:00,175.59,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.3451
2025-11-19 10:05:00,175.82,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.534
2025-11-19 10:06:00,175.95,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.534
2025-11-19 10:07:00,176.15,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.534
2025-11-19 10:08:00,176.26,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.534
2025-11-19 10:09:00,176.32,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.534
2025-11-19 10:10:00,176.54,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.6892
2025-11-19 10:11:00,176.44,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.6892
2025-11-19 10:12:00,176.47,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.6892
2025-11-19 10:13:00,176.58,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.6892
2025-11-19 10:14:00,176.52,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.6892
2025-11-19 10:15:00,176.5,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.6535
2025-11-19 10:16:00,176.49,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.6535
2025-11-19 10:17:00,176.35,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.6535
2025-11-19 10:18:00,175.89,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.6535
2025-11-19 10:19:00,175.77,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.6535
2025-11-19 10:20:00,175.66,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.5609
2025-11-19 10:21:00,175.66,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.5609
2025-11-19 10:22:00,175.5,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.5609
2025-11-19 10:23:00,175.42,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.5609
2025-11-19 10:24:00,175.45,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.5609
2025-11-19 10:25:00,175.37,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.569
2025-11-19 10:26:00,175.75,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.569
2025-11-19 10:27:00,176.0,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.569
2025-11-19 10:28:00,176.1,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.569
2025-11-19 10:29:00,175.93,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.569
2025-11-19 10:30:00,175.8,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.4859
2025-11-19 10:31:00,175.63,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.4859
2025-11-19 10:32:00,175.59,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.4859
2025-11-19 10:33:00,175.49,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.4859
2025-11-19 10:34:00,175.48,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.4859
2025-11-19 10:35:00,175.59,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.4276
2025-11-19 10:36:00,175.56,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.4276
2025-11-19 10:37:00,175.59,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.4276
2025-11-19 10:38:00,175.46,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.4276
2025-11-19 10:39:00,175.53,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.4276
2025-11-19 10:40:00,175.47,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.3859
2025-11-19 10:41:00,175.71,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.3859
2025-11-19 10:42:00,175.58,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.3859
2025-11-19 10:43:00,175.65,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.3859
2025-11-19 10:44:00,175.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.3859
2025-11-19 10:45:00,175.42,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.2372
2025-11-19 10:46:00,175.21,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.2372
2025-11-19 10:47:00,175.34,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.2372
2025-11-19 10:48:00,175.15,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.2372
2025-11-19 10:49:00,174.92,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.2372
2025-11-19 10:50:00,174.92,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.1279
2025-11-19 10:51:00,175.03,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.1279
2025-11-19 10:52:00,175.05,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.1279
2025-11-19 10:53:00,175.04,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.1279
2025-11-19 10:54:00,174.91,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.1279
2025-11-19 10:55:00,174.9,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.0377
2025-11-19 10:56:00,174.93,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.0377
2025-11-19 10:57:00,174.9,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.0377
2025-11-19 10:58:00,174.87,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.0377
2025-11-19 10:59:00,174.84,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.5,6.9,BAJISTA,0.0377
2025-11-19 11:00:00,174.91,TREND_FOLLOWING,SHORT,AUTHORIZED,Cruce EMAs 5m + Trend Alineada,47.1,20.1,BAJISTA,-0.0618
2025-11-19 16:55:00,166.63,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.9,0.0,BAJISTA,-1.8946
2025-11-19 16:56:00,166.59,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.9,0.0,BAJISTA,-1.8946
2025-11-19 16:57:00,166.48,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.9,0.0,BAJISTA,-1.8946
2025-11-19 16:58:00,166.58,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,48.9,0.0,BAJISTA,-1.8946
2025-11-19 17:03:00,166.49,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.9028
2025-11-19 17:04:00,166.34,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.9028
2025-11-19 17:05:00,166.31,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8892
2025-11-19 17:06:00,166.49,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8892
2025-11-19 17:07:00,166.39,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8892
2025-11-19 17:08:00,166.32,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8892
2025-11-19 17:09:00,166.24,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8892
2025-11-19 17:10:00,166.12,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8174
2025-11-19 17:11:00,166.06,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8174
2025-11-19 17:12:00,166.0,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8174
2025-11-19 17:13:00,165.97,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8174
2025-11-19 17:14:00,166.39,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8174
2025-11-19 17:15:00,166.02,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8021
2025-11-19 17:16:00,165.98,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8021
2025-11-19 17:17:00,165.85,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8021
2025-11-19 17:18:00,165.95,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8021
2025-11-19 17:19:00,165.99,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.8021
2025-11-19 17:20:00,165.76,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.7325
2025-11-19 17:21:00,165.95,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.7325
2025-11-19 17:22:00,166.16,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.7325
2025-11-19 17:23:00,166.44,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.7325
2025-11-19 17:24:00,166.13,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.7325
2025-11-19 17:25:00,166.16,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.6078
2025-11-19 17:26:00,165.94,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.6078
2025-11-19 17:27:00,166.03,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.6078
2025-11-19 17:28:00,166.44,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.6078
2025-11-19 17:29:00,166.38,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.6078
2025-11-19 17:30:00,166.18,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.6515
2025-11-19 17:31:00,165.77,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.6515
2025-11-19 17:32:00,165.69,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.6515
2025-11-19 17:33:00,165.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.6515
2025-11-19 17:34:00,165.45,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.6515
2025-11-19 17:35:00,165.31,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.7919
2025-11-19 17:36:00,165.07,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.7919
2025-11-19 17:37:00,164.54,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.7919
2025-11-19 17:38:00,164.54,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.7919
2025-11-19 17:39:00,164.63,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.7919
2025-11-19 17:40:00,164.67,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.5812
2025-11-19 17:41:00,165.03,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.5812
2025-11-19 17:42:00,166.21,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.5812
2025-11-19 17:43:00,166.21,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.5812
2025-11-19 17:44:00,166.21,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.5812
2025-11-19 17:45:00,165.37,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.4863
2025-11-19 17:46:00,165.3,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.4863
2025-11-19 17:47:00,165.58,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.4863
2025-11-19 17:48:00,165.56,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.4863
2025-11-19 17:49:00,165.74,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.4863
2025-11-19 17:50:00,165.91,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.321
2025-11-19 17:51:00,166.15,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.321
2025-11-19 17:52:00,166.55,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.321
2025-11-19 17:53:00,166.42,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.321
2025-11-19 17:54:00,166.15,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.321
2025-11-19 17:55:00,166.03,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.1587
2025-11-19 17:56:00,165.84,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.1587
2025-11-19 17:57:00,165.81,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.1587
2025-11-19 17:58:00,165.94,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.1587
2025-11-19 17:59:00,166.28,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,51.6,8.2,BAJISTA,-1.1587
2025-11-19 18:00:00,165.88,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,55.8,13.4,BAJISTA,-1.1296
2025-11-19 18:01:00,165.8,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,55.8,13.4,BAJISTA,-1.1296
2025-11-19 18:02:00,165.71,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,55.8,13.4,BAJISTA,-1.1296
2025-11-19 18:03:00,165.66,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,55.8,13.4,BAJISTA,-1.1296
2025-11-19 18:04:00,165.67,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,55.8,13.4,BAJISTA,-1.1296
2025-11-19 18:05:00,165.65,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,55.8,13.4,BAJISTA,-1.1085
2025-11-19 18:06:00,165.62,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,55.8,13.4,BAJISTA,-1.1085
