entry_time,exit_time,side,mode,entry,exit,pnl,reason
2025-12-02 20:29:49.178921,2025-10-24 07:41:00,SHORT,SNIPER_FVG,228.64,229.06,-1.4859600000000561,STOP_LOSS
2025-12-02 20:29:49.183026,2025-10-24 08:30:00,LONG,TREND_FOLLOWING,229.62,233.06429999999997,8.07688349999993,TAKE_PROFIT
2025-12-02 20:29:49.188735,2025-10-24 09:48:00,LONG,TREND_FOLLOWING,233.06,228.3988,-10.851273600000019,STOP_LOSS
2025-12-02 20:29:49.198029,2025-10-24 10:21:00,LONG,SCALP_BB,230.05,226.59925,-4.068434249999999,STOP_LOSS
2025-12-02 20:29:49.200202,2025-10-24 12:11:00,SHORT,SNIPER_FVG,228.36,224.93460000000002,12.084811199999987,TAKE_PROFIT
2025-12-02 20:29:49.222480,2025-10-24 13:24:00,SHORT,SNIPER_FVG,225.4,226.48,-3.8890799999999426,STOP_LOSS
2025-12-02 20:29:49.233968,2025-10-24 13:32:00,SHORT,SNIPER_FVG,226.4,226.48,-0.28583999999994314,STOP_LOSS
2025-12-02 20:29:49.238724,2025-10-24 14:08:00,SHORT,SNIPER_FVG,225.99,226.48,-1.7532199999999307,STOP_LOSS
2025-12-02 20:29:49.240404,2025-10-24 14:13:00,SHORT,SNIPER_FVG,226.38,226.48,-0.3565999999999797,STOP_LOSS
2025-12-02 20:29:49.241018,2025-10-24 16:10:00,SHORT,SNIPER_FVG,227.01,229.06,-7.287750000000041,STOP_LOSS
2025-12-02 20:29:49.259589,2025-10-24 16:48:00,SHORT,SNIPER_FVG,228.29,229.06,-2.7034700000000362,STOP_LOSS
2025-12-02 20:29:49.264897,2025-10-24 17:59:00,SHORT,SNIPER_FVG,229.06,229.06,0.0,STOP_LOSS
2025-12-02 20:29:49.279175,2025-10-24 18:20:00,SHORT,SNIPER_FVG,228.82,229.06,-0.8385600000000318,STOP_LOSS
2025-12-02 20:29:49.288297,2025-10-24 19:30:00,SHORT,SNIPER_FVG,228.46,229.06,-2.09819999999998,STOP_LOSS
2025-12-02 20:29:49.257567,2025-10-25 22:01:00,LONG,SCALP_BB,227.85,224.43224999999998,-4.0363627500000145,STOP_LOSS
2025-12-02 20:29:49.299620,2025-10-25 22:02:00,SHORT,SNIPER_FVG,227.83,224.41255,11.961075000000008,TAKE_PROFIT
2025-12-02 20:29:49.203475,2025-10-25 22:14:00,SHORT,TREND_FOLLOWING,227.59,224.17615,8.056685999999992,TAKE_PROFIT
2025-12-02 20:29:49.570256,2025-10-26 03:14:00,SHORT,SNIPER_FVG,224.21,226.48,-8.133409999999936,STOP_LOSS
2025-12-02 20:29:49.572907,2025-10-26 05:24:00,SHORT,TREND_FOLLOWING,224.57,229.0614,-10.792834199999998,STOP_LOSS
2025-12-02 20:29:49.617122,2025-10-26 05:24:00,SHORT,SNIPER_FVG,227.02,229.06,-7.217519999999971,STOP_LOSS
2025-12-02 20:29:49.623971,2025-10-26 05:30:00,LONG,SCALP_BB,227.21,230.61814999999999,4.014800699999974,TAKE_PROFIT
2025-12-02 20:29:49.638319,2025-10-26 07:37:00,LONG,TREND_FOLLOWING,229.68,233.12519999999998,7.927405199999935,TAKE_PROFIT
2025-12-02 20:29:49.670496,2025-10-26 09:39:00,LONG,SCALP_BB,234.68,238.2002,3.9919067999999864,TAKE_PROFIT
2025-12-02 20:29:49.659869,2025-10-26 09:41:00,LONG,TREND_FOLLOWING,235.57,239.10354999999998,7.9858229999999795,TAKE_PROFIT
2025-12-02 20:29:49.676819,2025-10-26 12:52:00,SHORT,SNIPER_FVG,239.9,236.3015,12.116149500000004,TAKE_PROFIT
2025-12-02 20:29:49.690942,2025-10-26 18:03:00,LONG,SCALP_BB,236.47,240.01704999999998,4.036542899999982,TAKE_PROFIT
2025-12-02 20:29:49.759522,2025-10-26 18:42:00,SHORT,SNIPER_FVG,240.18,240.5,-1.0921599999999767,STOP_LOSS
2025-12-02 20:29:49.678730,2025-10-26 21:22:00,LONG,TREND_FOLLOWING,238.69,242.27034999999998,8.077269599999957,TAKE_PROFIT
2025-12-02 20:29:49.802500,2025-10-27 00:58:00,SHORT,SNIPER_FVG,244.66,244.92,-0.8767199999999693,STOP_LOSS
2025-12-02 20:29:49.790509,2025-10-27 01:12:00,LONG,TREND_FOLLOWING,242.02,245.6503,8.251671899999948,TAKE_PROFIT
2025-12-02 20:29:49.830322,2025-10-27 03:40:00,LONG,TREND_FOLLOWING,247.96,243.0008,-11.073893600000023,STOP_LOSS
2025-12-02 20:29:49.832993,2025-10-27 04:28:00,LONG,SCALP_BB,246.13,242.43805,-4.15344374999999,STOP_LOSS
2025-12-02 20:29:49.847513,2025-10-27 05:02:00,SHORT,SNIPER_FVG,244.85,241.17725,12.457968000000026,TAKE_PROFIT
2025-12-02 20:29:49.857126,2025-10-27 05:50:00,LONG,SCALP_BB,242.14,238.50789999999998,-4.097008800000009,STOP_LOSS
2025-12-02 20:29:49.863556,2025-10-27 09:36:00,SHORT,SNIPER_FVG,240.13,236.52804999999998,12.426727500000057,TAKE_PROFIT
2025-12-02 20:29:49.932225,2025-10-27 13:14:00,SHORT,SNIPER_FVG,239.47,240.5,-3.590580000000004,STOP_LOSS
2025-12-02 20:29:49.907201,2025-10-27 13:40:00,SHORT,SCALP_BB,238.27,241.84405,-4.1744904,STOP_LOSS
2025-12-02 20:29:49.956494,2025-10-27 18:01:00,SHORT,SNIPER_FVG,239.74,236.1439,12.431717700000023,TAKE_PROFIT
2025-12-02 20:29:49.867052,2025-10-27 18:39:00,SHORT,TREND_FOLLOWING,238.99,235.40515,8.284588350000039,TAKE_PROFIT
2025-12-02 20:29:50.066768,2025-10-28 03:04:00,SHORT,SCALP_BB,234.68,238.2002,-4.220719799999986,STOP_LOSS
2025-12-02 20:29:50.092556,2025-10-28 08:23:00,LONG,SCALP_BB,236.95,233.39575,-4.204677749999996,STOP_LOSS
2025-12-02 20:29:49.993427,2025-10-28 10:45:00,SHORT,TREND_FOLLOWING,234.93,231.40605,8.443384200000033,TAKE_PROFIT
2025-12-02 20:29:50.127370,2025-10-28 10:45:00,SHORT,SCALP_BB,234.08,230.5688,4.188861600000003,TAKE_PROFIT
2025-12-02 20:29:50.148724,2025-10-28 14:17:00,SHORT,TREND_FOLLOWING,232.37,237.0174,-11.302476800000012,STOP_LOSS
2025-12-02 20:29:50.183863,2025-10-28 15:22:00,LONG,TREND_FOLLOWING,236.88,232.1424,-11.190211199999968,STOP_LOSS
2025-12-02 20:29:50.175919,2025-10-28 15:25:00,LONG,SCALP_BB,235.56,232.0266,-4.2365466000000005,STOP_LOSS
2025-12-02 20:29:50.194962,2025-10-28 16:19:00,SHORT,TREND_FOLLOWING,232.29,228.80564999999999,8.275331250000015,TAKE_PROFIT
2025-12-02 20:29:50.204337,2025-10-28 18:48:00,SHORT,SNIPER_FVG,227.92,229.06,-4.170120000000054,STOP_LOSS
2025-12-02 20:29:50.233569,2025-10-28 19:17:00,SHORT,SNIPER_FVG,228.81,229.06,-0.9075,STOP_LOSS
2025-12-02 20:29:50.236561,2025-10-28 19:36:00,SHORT,SNIPER_FVG,228.71,229.06,-1.2701499999999795,STOP_LOSS
2025-12-02 20:29:50.237595,2025-10-28 19:45:00,SHORT,SNIPER_FVG,228.95,229.06,-0.3983100000000494,STOP_LOSS
2025-12-02 20:29:50.241701,2025-10-28 20:12:00,SHORT,SNIPER_FVG,228.78,229.06,-1.0141600000000042,STOP_LOSS
2025-12-02 20:29:50.243568,2025-10-28 20:14:00,SHORT,SNIPER_FVG,228.98,229.06,-0.2892800000000452,STOP_LOSS
2025-12-02 20:29:50.244769,2025-10-28 20:22:00,SHORT,SNIPER_FVG,229.04,229.06,-0.07228000000003698,STOP_LOSS
2025-12-02 20:29:50.250408,2025-10-28 20:55:00,SHORT,SNIPER_FVG,229.03,229.06,-0.10842000000000411,STOP_LOSS
2025-12-02 20:29:50.250942,2025-10-28 21:16:00,SHORT,SNIPER_FVG,228.6,229.06,-1.6652000000000289,STOP_LOSS
2025-12-02 20:29:50.262448,2025-10-28 22:06:00,SHORT,SNIPER_FVG,228.99,229.06,-0.2526299999999754,STOP_LOSS
2025-12-02 20:29:50.265609,2025-10-28 22:26:00,SHORT,SNIPER_FVG,228.99,229.06,-0.2525599999999754,STOP_LOSS
2025-12-02 20:29:50.269053,2025-10-28 22:51:00,SHORT,SNIPER_FVG,228.94,229.06,-0.43296000000001644,STOP_LOSS
2025-12-02 20:29:50.274718,2025-10-29 00:22:00,SHORT,SNIPER_FVG,228.44,229.06,-2.240680000000016,STOP_LOSS
2025-12-02 20:29:50.285933,2025-10-29 00:30:00,SHORT,SNIPER_FVG,229.06,229.06,0.0,STOP_LOSS
2025-12-02 20:29:50.294554,2025-10-29 01:13:00,SHORT,SNIPER_FVG,229.06,229.06,0.0,STOP_LOSS
2025-12-02 20:29:50.294741,2025-10-29 01:14:00,SHORT,SNIPER_FVG,229.06,229.06,0.0,STOP_LOSS
2025-12-02 20:29:50.311318,2025-10-29 02:51:00,SHORT,SNIPER_FVG,229.01,229.06,-0.1799000000000409,STOP_LOSS
2025-12-02 20:29:50.326982,2025-10-29 07:08:00,SHORT,SNIPER_FVG,229.01,229.06,-0.1798500000000409,STOP_LOSS
2025-12-02 20:29:50.356030,2025-10-29 07:16:00,SHORT,SNIPER_FVG,229.06,229.06,0.0,STOP_LOSS
2025-12-02 20:29:50.357051,2025-10-29 07:18:00,SHORT,SNIPER_FVG,229.0,229.06,-0.21582000000000817,STOP_LOSS
2025-12-02 20:29:50.205891,2025-10-29 07:57:00,SHORT,TREND_FOLLOWING,226.66,231.1932,-11.115406399999983,STOP_LOSS
2025-12-02 20:29:50.390285,2025-10-29 10:37:00,SHORT,SNIPER_FVG,228.62,229.06,-1.5690399999999918,STOP_LOSS
2025-12-02 20:29:50.390829,2025-10-29 10:38:00,SHORT,SNIPER_FVG,229.06,229.06,0.0,STOP_LOSS
2025-12-02 20:29:50.402332,2025-10-29 13:36:00,SHORT,SNIPER_FVG,227.51,229.06,-5.5459000000000405,STOP_LOSS
2025-12-02 20:29:50.254441,2025-10-29 14:39:00,SHORT,SCALP_BB,229.38,225.9393,4.132280699999991,TAKE_PROFIT
2025-12-02 20:29:50.364781,2025-10-29 14:39:00,LONG,TREND_FOLLOWING,231.21,226.5858,-10.866870000000004,STOP_LOSS
2025-12-02 20:29:50.432401,2025-10-29 14:50:00,SHORT,SNIPER_FVG,226.2,226.48,-0.996240000000004,STOP_LOSS
2025-12-02 20:29:50.432774,2025-10-29 14:55:00,SHORT,SNIPER_FVG,228.12,229.06,-3.313499999999992,STOP_LOSS
2025-12-02 20:29:50.434201,2025-10-29 15:00:00,SHORT,SNIPER_FVG,229.05,229.06,-0.03498999999996818,STOP_LOSS
2025-12-02 20:29:50.431516,2025-10-29 15:09:00,SHORT,TREND_FOLLOWING,225.21,229.7142,-10.729004399999994,STOP_LOSS
2025-12-02 20:29:50.441805,2025-10-29 15:49:00,SHORT,SNIPER_FVG,228.45,229.06,-2.1185300000000473,STOP_LOSS
2025-12-02 20:29:50.453524,2025-10-29 19:10:00,LONG,SCALP_BB,233.86,230.3521,-3.9604191000000073,STOP_LOSS
2025-12-02 20:29:50.437873,2025-10-29 20:08:00,LONG,TREND_FOLLOWING,231.44,226.81119999999999,-10.581436800000029,STOP_LOSS
2025-12-02 20:29:50.478376,2025-10-29 20:58:00,SHORT,SNIPER_FVG,227.29,229.06,-6.143670000000036,STOP_LOSS
2025-12-02 20:29:50.492274,2025-10-29 20:59:00,SHORT,SNIPER_FVG,229.06,229.06,0.0,STOP_LOSS
2025-12-02 20:29:50.492882,2025-10-29 21:10:00,SHORT,SNIPER_FVG,229.03,229.06,-0.10170000000000386,STOP_LOSS
2025-12-02 20:29:50.495939,2025-10-29 21:43:00,SHORT,SNIPER_FVG,228.66,229.06,-1.3580000000000194,STOP_LOSS
2025-12-02 20:29:50.501092,2025-10-29 21:45:00,SHORT,SNIPER_FVG,229.03,229.06,-0.10155000000000385,STOP_LOSS
2025-12-02 20:29:50.516406,2025-10-30 00:10:00,LONG,SCALP_BB,229.94,226.4909,-3.876788399999986,STOP_LOSS
2025-12-02 20:29:50.526128,2025-10-30 00:15:00,SHORT,SNIPER_FVG,228.46,225.03310000000002,11.627471699999962,TAKE_PROFIT
2025-12-02 20:29:50.483359,2025-10-30 00:27:00,SHORT,TREND_FOLLOWING,226.37,222.97445,7.8097650000000325,TAKE_PROFIT
2025-12-02 20:29:50.530880,2025-10-30 01:43:00,SHORT,SNIPER_FVG,223.81,226.48,-9.318299999999956,STOP_LOSS
2025-12-02 20:29:50.541884,2025-10-30 01:52:00,SHORT,TREND_FOLLOWING,223.37,227.8374,-10.489455199999995,STOP_LOSS
2025-12-02 20:29:50.545047,2025-10-30 02:43:00,SHORT,SNIPER_FVG,227.08,229.06,-6.799319999999965,STOP_LOSS
2025-12-02 20:29:50.561634,2025-10-30 03:16:00,SHORT,SNIPER_FVG,227.64,229.06,-4.783980000000054,STOP_LOSS
2025-12-02 20:29:50.565851,2025-10-30 05:52:00,LONG,TREND_FOLLOWING,229.76,225.16479999999999,-10.178368000000011,STOP_LOSS
2025-12-02 20:29:50.578938,2025-10-30 06:40:00,SHORT,SNIPER_FVG,228.12,224.6982,11.449342799999968,TAKE_PROFIT
2025-12-02 20:29:50.596012,2025-10-30 08:24:00,SHORT,TREND_FOLLOWING,225.36,221.9796,7.55857440000002,TAKE_PROFIT
2025-12-02 20:29:50.606358,2025-10-30 08:24:00,SHORT,SNIPER_FVG,224.75,221.37875,11.46562125000001,TAKE_PROFIT
2025-12-02 20:29:50.626682,2025-10-30 09:24:00,SHORT,SNIPER_FVG,221.11,217.79335,11.677924650000035,TAKE_PROFIT
2025-12-02 20:29:50.630924,2025-10-30 09:36:00,SHORT,TREND_FOLLOWING,219.06,215.7741,7.784297099999996,TAKE_PROFIT
2025-12-02 20:29:50.640806,2025-10-30 12:00:00,SHORT,TREND_FOLLOWING,215.67,212.43495,7.932342600000003,TAKE_PROFIT
2025-12-02 20:29:50.687614,2025-10-30 13:46:00,SHORT,SNIPER_FVG,209.93,211.88,-7.421699999999957,STOP_LOSS
2025-12-02 20:29:50.669943,2025-10-30 15:02:00,SHORT,TREND_FOLLOWING,212.84,209.6474,7.991077799999998,TAKE_PROFIT
2025-12-02 20:29:50.697867,2025-10-30 17:52:00,SHORT,SNIPER_FVG,210.36,211.88,-5.7334399999999315,STOP_LOSS
2025-12-02 20:29:50.709127,2025-10-30 19:32:00,SHORT,TREND_FOLLOWING,209.43,213.61860000000001,-10.65998700000002,STOP_LOSS
2025-12-02 20:29:50.785250,2025-10-31 08:17:00,LONG,TREND_FOLLOWING,216.99,220.24484999999999,7.873482149999942,TAKE_PROFIT
2025-12-02 20:29:50.927653,2025-10-31 12:45:00,SHORT,SNIPER_FVG,219.7,216.40449999999998,11.807776500000015,TAKE_PROFIT
2025-12-02 20:29:50.925478,2025-10-31 12:50:00,SHORT,SCALP_BB,218.49,215.21265,3.9360973500000154,TAKE_PROFIT
2025-12-02 20:29:50.948242,2025-10-31 12:58:00,LONG,TREND_FOLLOWING,218.8,214.424,-10.57679200000001,STOP_LOSS
2025-12-02 20:29:50.983625,2025-10-31 15:33:00,SHORT,TREND_FOLLOWING,214.34,218.6268,-10.626977199999999,STOP_LOSS
2025-12-02 20:29:51.007166,2025-10-31 15:42:00,SHORT,SCALP_BB,216.61,219.85915,-3.9834578999999826,STOP_LOSS
2025-12-02 20:29:51.012201,2025-10-31 15:45:00,SHORT,SNIPER_FVG,222.01,226.48,-15.828269999999996,STOP_LOSS
2025-12-02 20:29:51.012568,2025-10-31 15:46:00,SHORT,SNIPER_FVG,228.09,229.06,-3.292179999999996,STOP_LOSS
2025-12-02 20:29:51.015237,2025-10-31 19:45:00,LONG,TREND_FOLLOWING,233.62,228.9476,-10.288624800000022,STOP_LOSS
2025-12-02 20:29:51.031671,2025-10-31 19:49:00,SHORT,SCALP_BB,232.03,228.54955,3.8598190499999894,TAKE_PROFIT
2025-12-02 20:29:51.061933,2025-10-31 22:08:00,SHORT,SNIPER_FVG,228.95,225.51575,11.504737499999973,TAKE_PROFIT
2025-12-02 20:29:51.085839,2025-10-31 22:21:00,SHORT,SNIPER_FVG,225.47,226.48,-3.4743999999999686,STOP_LOSS
2025-12-02 20:29:51.092114,2025-11-01 09:42:00,SHORT,SNIPER_FVG,227.33,223.92005,11.59383000000003,TAKE_PROFIT
2025-12-02 20:29:51.094935,2025-11-01 10:12:00,LONG,TREND_FOLLOWING,227.52,222.9696,-10.306655999999991,STOP_LOSS
2025-12-02 20:29:51.114156,2025-11-01 10:14:00,LONG,SCALP_BB,226.16,222.7676,-3.8639436000000105,STOP_LOSS
2025-12-02 20:29:51.217353,2025-11-02 10:21:00,SHORT,SNIPER_FVG,223.79,220.43314999999998,11.725477050000029,TAKE_PROFIT
2025-12-02 20:29:51.227524,2025-11-02 10:47:00,SHORT,TREND_FOLLOWING,222.36,219.02460000000002,7.708109399999983,TAKE_PROFIT
2025-12-02 20:29:51.494553,2025-11-02 12:24:00,SHORT,SNIPER_FVG,219.85,224.95,-18.08969999999998,STOP_LOSS
2025-12-02 20:29:51.500442,2025-11-02 12:24:00,SHORT,TREND_FOLLOWING,219.73,224.1246,-10.472331799999992,STOP_LOSS
2025-12-02 20:29:51.515424,2025-11-02 12:29:00,SHORT,SNIPER_FVG,227.93,229.06,-3.7877599999999845,STOP_LOSS
2025-12-02 20:29:51.516369,2025-11-02 12:34:00,LONG,TREND_FOLLOWING,227.37,230.78054999999998,7.612347599999938,TAKE_PROFIT
2025-12-02 20:29:51.526132,2025-11-02 13:27:00,SHORT,SNIPER_FVG,228.23,229.06,-2.789630000000042,STOP_LOSS
2025-12-02 20:29:51.517150,2025-11-02 13:49:00,LONG,TREND_FOLLOWING,231.71,227.07580000000002,-10.227679399999984,STOP_LOSS
2025-12-02 20:29:51.527260,2025-11-02 15:28:00,SHORT,SNIPER_FVG,228.88,225.4468,11.473754399999999,TAKE_PROFIT
2025-12-02 20:29:51.551355,2025-11-02 17:55:00,SHORT,SNIPER_FVG,225.47,226.48,-3.4309699999999688,STOP_LOSS
2025-12-02 20:29:51.580232,2025-11-02 18:22:00,SHORT,SNIPER_FVG,225.73,226.48,-2.5357499999999997,STOP_LOSS
2025-12-02 20:29:51.581791,2025-11-02 19:04:00,SHORT,SNIPER_FVG,226.33,226.48,-0.5045999999999234,STOP_LOSS
2025-12-02 20:29:51.590421,2025-11-02 19:46:00,SHORT,SNIPER_FVG,227.03,229.06,-6.804560000000004,STOP_LOSS
2025-12-02 20:29:51.577005,2025-11-02 19:49:00,LONG,TREND_FOLLOWING,226.12,229.5118,7.631549999999976,TAKE_PROFIT
2025-12-02 20:29:51.602453,2025-11-02 21:41:00,LONG,TREND_FOLLOWING,231.46,226.8308,-10.156464799999993,STOP_LOSS
2025-12-02 20:29:51.620148,2025-11-02 22:33:00,SHORT,SNIPER_FVG,227.17,223.76244999999997,11.42551515000005,TAKE_PROFIT
2025-12-02 20:29:51.629680,2025-11-02 23:12:00,SHORT,TREND_FOLLOWING,225.33,221.95005,7.540668450000018,TAKE_PROFIT
2025-12-02 20:29:51.634439,2025-11-02 23:21:00,SHORT,SNIPER_FVG,224.34,220.9749,11.437974900000043,TAKE_PROFIT
2025-12-02 20:29:51.644078,2025-11-02 23:53:00,SHORT,SNIPER_FVG,220.24,216.9364,11.651797200000061,TAKE_PROFIT
2025-12-02 20:29:51.646950,2025-11-03 00:06:00,SHORT,TREND_FOLLOWING,219.05,215.76425,7.767513000000017,TAKE_PROFIT
2025-12-02 20:29:51.654104,2025-11-03 02:11:00,SHORT,TREND_FOLLOWING,215.78,212.5433,7.913731500000032,TAKE_PROFIT
2025-12-02 20:29:51.680585,2025-11-03 02:27:00,SHORT,SNIPER_FVG,211.79,211.88,-0.33885000000001286,STOP_LOSS
2025-12-02 20:29:51.681394,2025-11-03 02:35:00,SHORT,SNIPER_FVG,211.85,211.88,-0.11286000000000428,STOP_LOSS
2025-12-02 20:29:51.685647,2025-11-03 03:33:00,SHORT,SNIPER_FVG,210.75,211.88,-4.273659999999983,STOP_LOSS
2025-12-02 20:29:51.705122,2025-11-03 05:03:00,SHORT,SNIPER_FVG,211.4,211.88,-1.8023999999999616,STOP_LOSS
2025-12-02 20:29:51.720725,2025-11-03 06:02:00,SHORT,SNIPER_FVG,211.78,211.88,-0.3741999999999787,STOP_LOSS
2025-12-02 20:29:51.721326,2025-11-03 06:05:00,SHORT,SNIPER_FVG,211.76,211.88,-0.448920000000017,STOP_LOSS
2025-12-02 20:29:51.721718,2025-11-03 06:07:00,SHORT,SNIPER_FVG,211.84,211.88,-0.14951999999997026,STOP_LOSS
2025-12-02 20:29:51.728915,2025-11-03 07:16:00,SHORT,SNIPER_FVG,210.7,211.88,-4.4332600000000255,STOP_LOSS
2025-12-02 20:29:51.702924,2025-11-03 08:15:00,LONG,SCALP_BB,211.44,214.61159999999998,3.967671599999979,TAKE_PROFIT
2025-12-02 20:29:51.758205,2025-11-03 10:45:00,SHORT,SCALP_BB,213.98,210.7703,3.957560099999998,TAKE_PROFIT
2025-12-02 20:29:51.680376,2025-11-03 11:25:00,SHORT,TREND_FOLLOWING,211.97,208.79045,7.9743114000000155,TAKE_PROFIT
2025-12-02 20:29:51.770114,2025-11-03 11:26:00,SHORT,SNIPER_FVG,211.75,208.57375,11.869646250000038,TAKE_PROFIT
2025-12-02 20:29:51.782155,2025-11-03 11:37:00,SHORT,SNIPER_FVG,200.72,202.96,-9.029440000000037,STOP_LOSS
2025-12-02 20:29:51.785510,2025-11-03 13:20:00,SHORT,TREND_FOLLOWING,200.74,204.75480000000002,-10.699442000000023,STOP_LOSS
2025-12-02 20:29:51.814160,2025-11-03 15:09:00,LONG,SCALP_BB,205.8,202.71300000000002,-3.9729689999999858,STOP_LOSS
2025-12-02 20:29:51.783274,2025-11-03 16:56:00,SHORT,SNIPER_FVG,202.97,199.92544999999998,12.03510615000006,TAKE_PROFIT
2025-12-02 20:29:51.825720,2025-11-03 16:56:00,SHORT,TREND_FOLLOWING,202.7,199.65949999999998,7.9144215000000235,TAKE_PROFIT
2025-12-02 20:29:51.842694,2025-11-03 21:36:00,SHORT,SNIPER_FVG,199.6,202.96,-13.574400000000056,STOP_LOSS
2025-12-02 20:29:51.846685,2025-11-03 22:18:00,SHORT,TREND_FOLLOWING,199.63,203.6226,-10.752071800000028,STOP_LOSS
2025-12-02 20:29:51.910856,2025-11-04 01:20:00,LONG,TREND_FOLLOWING,205.08,200.97840000000002,-10.508299199999975,STOP_LOSS
2025-12-02 20:29:51.892901,2025-11-04 01:24:00,SHORT,SNIPER_FVG,203.04,199.99439999999998,11.941797600000028,TAKE_PROFIT
2025-12-02 20:29:51.940925,2025-11-04 02:15:00,SHORT,SCALP_BB,196.47,199.41705,-3.946099949999987,STOP_LOSS
2025-12-02 20:29:51.941343,2025-11-04 02:37:00,SHORT,SNIPER_FVG,199.98,196.9803,11.79482039999996,TAKE_PROFIT
2025-12-02 20:29:51.934214,2025-11-04 03:28:00,SHORT,TREND_FOLLOWING,197.0,194.045,7.892805000000033,TAKE_PROFIT
2025-12-02 20:29:51.957553,2025-11-04 04:21:00,SHORT,SNIPER_FVG,194.13,194.56,-1.7741800000000283,STOP_LOSS
2025-12-02 20:29:51.960047,2025-11-04 04:31:00,SHORT,TREND_FOLLOWING,192.84,196.6968,-10.67947919999998,STOP_LOSS
2025-12-02 20:29:51.966454,2025-11-04 07:09:00,SHORT,SCALP_BB,195.0,197.925,-3.9984750000000155,STOP_LOSS
2025-12-02 20:29:51.982874,2025-11-04 10:51:00,SHORT,TREND_FOLLOWING,196.38,200.3076,-10.553461200000033,STOP_LOSS
2025-12-02 20:29:52.041457,2025-11-04 11:19:00,SHORT,SNIPER_FVG,199.5,202.96,-13.677380000000031,STOP_LOSS
2025-12-02 20:29:52.047258,2025-11-04 11:51:00,SHORT,SNIPER_FVG,203.65,200.59525,11.556119250000048,TAKE_PROFIT
2025-12-02 20:29:52.044782,2025-11-04 12:21:00,LONG,TREND_FOLLOWING,202.2,198.15599999999998,-10.409256000000028,STOP_LOSS
2025-12-02 20:29:52.052521,2025-11-04 12:21:00,LONG,SCALP_BB,200.87,197.85695,-3.8536909499999905,STOP_LOSS
2025-12-02 20:29:52.054642,2025-11-04 12:24:00,SHORT,SNIPER_FVG,200.15,197.14775,11.687759250000013,TAKE_PROFIT
2025-12-02 20:29:52.059511,2025-11-04 12:46:00,SHORT,TREND_FOLLOWING,198.58,195.6013,7.771428300000009,TAKE_PROFIT
2025-12-02 20:29:52.065135,2025-11-04 13:11:00,SHORT,SNIPER_FVG,193.61,190.70585,11.744382600000062,TAKE_PROFIT
2025-12-02 20:29:52.070604,2025-11-04 14:01:00,SHORT,SNIPER_FVG,193.87,190.96195,11.876476200000011,TAKE_PROFIT
2025-12-02 20:29:52.068329,2025-11-04 14:25:00,SHORT,TREND_FOLLOWING,190.49,187.63265,7.917716849999991,TAKE_PROFIT
2025-12-02 20:29:52.082242,2025-11-04 15:02:00,SHORT,TREND_FOLLOWING,186.51,190.2402,-10.754166599999989,STOP_LOSS
2025-12-02 20:29:52.093005,2025-11-04 16:15:00,LONG,SCALP_BB,187.57,184.75645,-3.992427449999989,STOP_LOSS
2025-12-02 20:29:52.095638,2025-11-04 16:16:00,SHORT,TREND_FOLLOWING,186.85,184.04725,7.985034750000009,TAKE_PROFIT
2025-12-02 20:29:52.102019,2025-11-04 16:40:00,SHORT,SNIPER_FVG,182.84,185.05,-9.688640000000035,STOP_LOSS
2025-12-02 20:29:52.101473,2025-11-04 16:43:00,SHORT,TREND_FOLLOWING,182.67,186.3234,-10.689848400000015,STOP_LOSS
2025-12-02 20:29:52.106555,2025-11-04 17:25:00,SHORT,TREND_FOLLOWING,185.15,182.37275,7.862394750000027,TAKE_PROFIT
2025-12-02 20:29:52.109290,2025-11-04 17:31:00,SHORT,SNIPER_FVG,183.96,181.2006,11.796434999999999,TAKE_PROFIT
2025-12-02 20:29:52.114761,2025-11-04 17:45:00,SHORT,SNIPER_FVG,178.7,179.12,-1.8828600000000713,STOP_LOSS
2025-12-02 20:29:52.115456,2025-11-04 17:46:00,SHORT,TREND_FOLLOWING,177.77,181.3254,-10.680421599999976,STOP_LOSS
2025-12-02 20:29:52.115831,2025-11-04 17:46:00,SHORT,SNIPER_FVG,180.3,181.33,-4.568050000000005,STOP_LOSS
2025-12-02 20:29:52.116209,2025-11-04 17:55:00,SHORT,SNIPER_FVG,179.71,181.33,-7.10532000000002,STOP_LOSS
2025-12-02 20:29:52.116025,2025-11-04 18:02:00,SHORT,TREND_FOLLOWING,181.36,184.9872,-10.511625599999965,STOP_LOSS
2025-12-02 20:29:52.117870,2025-11-04 18:03:00,SHORT,SNIPER_FVG,183.69,185.05,-5.796320000000057,STOP_LOSS
2025-12-02 20:29:52.145741,2025-11-04 20:42:00,SHORT,SCALP_BB,188.95,186.11575,3.854579999999997,TAKE_PROFIT
2025-12-02 20:29:52.146910,2025-11-04 21:09:00,SHORT,TREND_FOLLOWING,187.4,184.589,7.707762000000019,TAKE_PROFIT
2025-12-02 20:29:52.158492,2025-11-04 21:54:00,SHORT,SNIPER_FVG,182.99,185.05,-8.773540000000011,STOP_LOSS
2025-12-02 20:29:52.160758,2025-11-04 21:57:00,SHORT,TREND_FOLLOWING,182.31,185.9562,-10.391669999999982,STOP_LOSS
2025-12-02 20:29:52.168772,2025-11-04 22:21:00,LONG,TREND_FOLLOWING,189.42,192.26129999999998,7.648779599999973,TAKE_PROFIT
2025-12-02 20:29:52.171984,2025-11-04 22:56:00,LONG,TREND_FOLLOWING,195.24,198.1686,7.70807519999997,TAKE_PROFIT
