Timestamp,Tipo,Precio_Entrada,Cantidad,TP,SL,Estado,Precio_Salida,PnL
2025-11-24 01:08:01,LONG,158.80,6.298,SWING,165.41,163.29,TAKE_PROFIT_HIT,41.65
2025-11-24 01:08:07,SHORT,165.41,6.046,SWING,159.04,164.27,STOP_LOSS_HIT,5.92
2025-11-24 01:08:12,SHORT,164.77,1.214,SCALP,164.44,165.43,TAKE_PROFIT_HIT,0.61
2025-11-24 01:08:13,LONG,164.18,6.091,SWING,165.02,160.90,TAKE_PROFIT_HIT,5.46
2025-11-24 01:08:40,SHORT,165.11,6.057,SWING,164.14,168.42,STOP_LOSS_HIT,-20.01
2025-11-24 01:08:45,SHORT,168.61,5.931,SWING,167.95,171.99,TAKE_PROFIT_HIT,3.97
2025-11-24 01:08:49,SHORT,168.75,5.926,SWING,168.11,172.13,TAKE_PROFIT_HIT,3.83
2025-11-24 01:08:55,LONG,167.96,5.954,SWING,168.79,164.60,TAKE_PROFIT_HIT,5.26
2025-11-24 01:10:54,LONG,158.80,6.298,SWING,165.41,163.29,TAKE_PROFIT_HIT,41.65
2025-11-24 01:11:00,SHORT,165.41,6.046,SWING,159.04,164.27,STOP_LOSS_HIT,5.92
2025-11-24 01:11:05,SHORT,164.77,1.214,SCALP,164.03,165.43,STOP_LOSS_HIT,-0.87
2025-11-24 01:11:45,SHORT,165.60,6.039,SWING,164.66,168.91,TAKE_PROFIT_HIT,5.85
2025-11-24 01:12:15,LONG,164.54,6.078,SWING,165.24,161.25,STOP_LOSS_HIT,-20.06
2025-11-24 01:13:06,LONG,161.26,6.202,SWING,161.97,158.04,STOP_LOSS_HIT,-20.36
2025-11-24 01:14:56,LONG,158.80,6.298,SWING,165.41,163.29,TAKE_PROFIT_HIT,41.65
2025-11-24 01:15:01,SHORT,165.41,6.046,SWING,159.04,164.27,STOP_LOSS_HIT,5.92
2025-11-24 01:15:13,LONG,163.79,6.106,SWING,164.66,160.51,TAKE_PROFIT_HIT,5.46
2025-11-24 01:16:12,SHORT,164.93,6.064,SWING,164.19,168.23,STOP_LOSS_HIT,-20.16
2025-11-24 01:16:34,SHORT,168.27,5.943,SWING,167.43,171.64,TAKE_PROFIT_HIT,5.05
2025-11-24 01:16:43,LONG,167.47,5.972,SWING,168.42,164.12,TAKE_PROFIT_HIT,5.87
2025-11-24 01:17:13,SHORT,169.15,5.913,SWING,168.34,172.53,TAKE_PROFIT_HIT,4.91
2025-11-24 01:30:19,LONG,158.80,6.298,SWING,165.41,163.29,TAKE_PROFIT_HIT,41.65
2025-11-24 01:30:25,SHORT,165.41,6.046,SWING,159.04,164.27,STOP_LOSS_HIT,5.92
2025-11-24 01:30:29,LONG,163.80,6.106,SWING,164.64,160.52,TAKE_PROFIT_HIT,5.35
2025-11-24 01:30:35,SHORT,165.08,6.058,SWING,164.25,168.38,TAKE_PROFIT_HIT,5.74
2025-11-24 01:31:14,LONG,163.76,6.107,SWING,164.72,160.49,STOP_LOSS_HIT,-20.24
2025-11-24 01:31:22,LONG,160.42,6.234,SWING,161.24,157.22,TAKE_PROFIT_HIT,5.22
2025-11-24 01:31:26,SHORT,161.30,6.2,SWING,160.34,164.53,TAKE_PROFIT_HIT,6.04
2025-11-24 01:31:38,LONG,160.05,6.249,SWING,160.64,156.85,TAKE_PROFIT_HIT,3.77
2025-11-24 01:32:04,SHORT,160.69,6.224,SWING,159.63,163.90,TAKE_PROFIT_HIT,6.94
2025-11-24 01:33:01,LONG,159.54,6.269,SWING,160.20,156.34,STOP_LOSS_HIT,-20.44
2025-11-24 01:33:06,LONG,156.18,6.403,SWING,157.46,153.06,TAKE_PROFIT_HIT,8.49
2025-11-24 01:34:02,SHORT,157.67,6.343,SWING,156.68,160.83,TAKE_PROFIT_HIT,6.33
2025-11-24 09:03:35,SHORT,86078.00,0.003,SCALP,85835.75,85735.41,PANIC,0.29
2025-11-24 21:37:39,SHORT,88211.70,0.003,SCALP,87813.93,87857.89,PANIC,0.65
2025-11-25 02:35:27,LONG,178.80,0.6,SCALP,180.59,178.98,TP/SL_BINANCE,0.17
2025-11-25 02:40:46,SHORT,179.43,0.6,SCALP,177.64,179.25,TP/SL_BINANCE,-0.07
2025-11-25 02:59:53,SHORT,178.93,3.0,RECOVERED,176.75,178.90,PANIC,-2.35
2025-11-25 03:25:36,SHORT,179.97,4.2,RECOVERED,178.17,179.79,TP/SL_BINANCE,1.24
2025-11-25 04:14:25,SHORT,179.18,1.2,SCALP,179.02,179.55,TP/SL_BINANCE,0.19
05:00:07,SHORT,178.15,2.3,MOMENTUM,172.8055,178.23576,TP/SL_BINANCE,0.18400000000002875
07:04:23,LONG,177.58,0.6,SCALP,177.94188,177.22484,TP/SL_BINANCE,-0.07200000000000273
07:45:15,SHORT,177.14,0.6,SCALP,176.76658999999998,177.49427999999997,TP/SL_BINANCE,0.18599999999998432
11:39:29,LONG,177.4988679245,5.3,RECOVERED,179.273856603745,177.143870188651,TP/SL_BINANCE,-3.5979999998499834
15:06:36,LONG,177.4382945737,25.8,RECOVERED,179.212677519437,177.0834179845526,PANIC,-22.144000001459826
15:53:15,SHORT,176.09,1.2,SCALP,174.74,176.44,TP/SL_BINANCE,-0.41
16:03:01,SHORT,177.60,2.3,MOMENTUM,172.27,177.69,TP/SL_BINANCE,-0.02
16:05:25,SHORT,177.49,2.3,MOMENTUM,172.17,177.76,TP/SL_BINANCE,-0.62
16:07:31,SHORT,177.49,2.3,MOMENTUM,172.17,177.54,TP/SL_BINANCE,-0.00
16:10:52,SHORT,177.58,2.3,MOMENTUM,172.25,177.75,PANIC,-0.21
